input,R,G,B
6.250000000000000000e-01,6.127494036999999727e-01,5.947153710999999454e-01,6.042775763000000078e-01
6.289062500000000000e-01,6.177929498499999950e-01,5.984618385749999048e-01,6.066716875000000009e-01
6.328125000000000000e-01,6.228364960000000172e-01,6.022083060499998641e-01,6.090657986999999940e-01
6.367187500000000000e-01,6.278800421500000395e-01,6.059547735249999345e-01,6.114599098999999871e-01
6.406250000000000000e-01,6.329235882999999507e-01,6.097012409999998939e-01,6.138540210999998692e-01
6.445312500000000000e-01,6.379671344499999730e-01,6.134477084749999642e-01,6.162481322999999733e-01
6.484375000000000000e-01,6.430106805999999953e-01,6.171941759499999236e-01,6.186422434999999664e-01
6.523437500000000000e-01,6.480542267500000175e-01,6.209406434249999940e-01,6.210363546999999595e-01
6.562500000000000000e-01,6.530977729000000398e-01,6.246871108999999533e-01,6.234304658999999527e-01
6.601562500000000000e-01,6.580871638874999929e-01,6.284152415874999509e-01,6.258270678000000808e-01
6.640625000000000000e-01,6.630765548749999461e-01,6.321433722749999484e-01,6.282236696999999870e-01
6.679687500000000000e-01,6.680659458625001212e-01,6.358715029624999460e-01,6.306202715999998931e-01
6.718750000000000000e-01,6.730553368500000744e-01,6.395996336500000545e-01,6.330168734999999103e-01
6.757812500000000000e-01,6.780447278374999165e-01,6.433277643375000521e-01,6.354134754000000385e-01
6.796875000000000000e-01,6.830341188250000917e-01,6.470558950250000496e-01,6.378100772999999446e-01
6.835937500000000000e-01,6.880235098125000448e-01,6.507840257125000472e-01,6.402066791999998507e-01
6.875000000000000000e-01,6.930129007999999979e-01,6.545121564000000447e-01,6.426032810999999789e-01
6.914062500000000000e-01,6.979102432125000588e-01,6.582737488125000036e-01,6.451439645125000011e-01
6.953125000000000000e-01,7.028075856250000086e-01,6.620353412249999625e-01,6.476846479250000232e-01
6.992187500000000000e-01,7.077049280374999585e-01,6.657969336375000324e-01,6.502253313375000454e-01
7.031250000000000000e-01,7.126022704500001304e-01,6.695585260499999913e-01,6.527660147500000676e-01
7.070312500000000000e-01,7.174996128625000802e-01,6.733201184625000613e-01,6.553066981624999787e-01
7.109375000000000000e-01,7.223969552750000300e-01,6.770817108750000202e-01,6.578473815749998899e-01
7.148437500000000000e-01,7.272942976874999799e-01,6.808433032875000901e-01,6.603880649875000231e-01
7.187500000000000000e-01,7.321916401000000407e-01,6.846048957000000490e-01,6.629287484000000452e-01
7.226562500000000000e-01,7.369589783250000137e-01,6.884539990000000387e-01,6.657525701125001083e-01
7.265625000000000000e-01,7.417263165500000976e-01,6.923031023000000284e-01,6.685763918250000604e-01
7.304687500000000000e-01,7.464936547750000706e-01,6.961522056000000180e-01,6.714002135375001235e-01
7.343750000000000000e-01,7.512609929999999325e-01,7.000013088999998967e-01,6.742240352499999645e-01
7.382812500000000000e-01,7.560283312250000165e-01,7.038504121999999974e-01,6.770478569624999166e-01
7.421875000000000000e-01,7.607956694499999895e-01,7.076995154999998761e-01,6.798716786749999796e-01
7.460937500000000000e-01,7.655630076750000734e-01,7.115486187999999768e-01,6.826955003874999317e-01
7.500000000000000000e-01,7.703303459000000464e-01,7.153977220999999664e-01,6.855193220999999948e-01
7.539062500000000000e-01,7.749221518375000173e-01,7.193915015749999808e-01,6.887699866625000000e-01
7.578125000000000000e-01,7.795139577750000992e-01,7.233852810499999952e-01,6.920206512250000053e-01
7.617187500000000000e-01,7.841057637125000701e-01,7.273790605249998986e-01,6.952713157874998995e-01
7.656250000000000000e-01,7.886975696500000410e-01,7.313728399999999130e-01,6.985219803500000157e-01
7.695312500000000000e-01,7.932893755875000119e-01,7.353666194750000384e-01,7.017726449125001320e-01
