input,R,G,B
9.062500000000000000e-01,9.521935798999999756e-01,9.192480752999999671e-01,8.862318067000000132e-01
9.101562500000000000e-01,9.534835516999998761e-01,9.234486711374998436e-01,8.933419465250000968e-01
9.140625000000000000e-01,9.547735234999999987e-01,9.276492669750000530e-01,9.004520863499999583e-01
9.179687500000000000e-01,9.560634952999998992e-01,9.318498628124999295e-01,9.075622261750000419e-01
9.218750000000000000e-01,9.573534670999999108e-01,9.360504586500000279e-01,9.146723660000000145e-01
9.257812500000000000e-01,9.586434389000000333e-01,9.402510544875000154e-01,9.217825058249999870e-01
9.296875000000000000e-01,9.599334106999999339e-01,9.444516503249998918e-01,9.288926456500000706e-01
9.335937500000000000e-01,9.612233825000000564e-01,9.486522461625001013e-01,9.360027854749999321e-01
9.375000000000000000e-01,9.625133542999999570e-01,9.528528419999999777e-01,9.431129253000000157e-01
9.414062500000000000e-01,9.646789786250000720e-01,9.562260303624999791e-01,9.477036032500000262e-01
9.453125000000000000e-01,9.668446029499999650e-01,9.595992187249999805e-01,9.522942811999999257e-01
9.492187500000000000e-01,9.690102272749999690e-01,9.629724070875000930e-01,9.568849591499999363e-01
9.531250000000000000e-01,9.711758515999999730e-01,9.663455954499999834e-01,9.614756370999999469e-01
9.570312500000000000e-01,9.733414759249999770e-01,9.697187838124998738e-01,9.660663150500000684e-01
9.609375000000000000e-01,9.755071002499999810e-01,9.730919721749999862e-01,9.706569930000000790e-01
9.648437500000000000e-01,9.776727245749998740e-01,9.764651605374999876e-01,9.752476709499999785e-01
9.687500000000000000e-01,9.798383488999999891e-01,9.798383488999999891e-01,9.798383488999999891e-01
9.726562500000000000e-01,9.823585552875000459e-01,9.823585552875000459e-01,9.823585552874999349e-01
9.765625000000000000e-01,9.848787616749999918e-01,9.848787616749999918e-01,9.848787616749999918e-01
9.804687500000000000e-01,9.873989680624999377e-01,9.873989680625000487e-01,9.873989680624999377e-01
9.843750000000000000e-01,9.899191744499999945e-01,9.899191744499999945e-01,9.899191744499999945e-01
9.882812500000000000e-01,9.924393808375000514e-01,9.924393808374999404e-01,9.924393808375000514e-01
9.921875000000000000e-01,9.949595872249999973e-01,9.949595872249999973e-01,9.949595872249999973e-01
9.960937500000000000e-01,9.974797936124999431e-01,9.974797936124999431e-01,9.974797936125000541e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
