input,R,G,B
8.125000000000000000e-01,8.472845411999999632e-01,8.472845411999999632e-01,8.472845411999999632e-01
8.164062500000000000e-01,8.506761217999999625e-01,8.506761217999999625e-01,8.506761217999999625e-01
8.203125000000000000e-01,8.540677024000000728e-01,8.540677024000000728e-01,8.540677023999999617e-01
8.242187500000000000e-01,8.574592830000000721e-01,8.574592829999999610e-01,8.574592829999999610e-01
8.281250000000000000e-01,8.608508635999999603e-01,8.608508635999999603e-01,8.608508635999998493e-01
8.320312500000000000e-01,8.642424441999998486e-01,8.642424441999999596e-01,8.642424441999999596e-01
8.359375000000000000e-01,8.676340247999998478e-01,8.676340247999998478e-01,8.676340247999999589e-01
8.398437500000000000e-01,8.710256053999999581e-01,8.710256053999999581e-01,8.710256053999999581e-01
8.437500000000000000e-01,8.744171859999999574e-01,8.744171859999999574e-01,8.744171859999999574e-01
8.476562500000000000e-01,8.779150013124998875e-01,8.779150013124998875e-01,8.779150013124998875e-01
8.515625000000000000e-01,8.814128166250000396e-01,8.814128166249999285e-01,8.814128166250000396e-01
8.554687500000000000e-01,8.849106319374999696e-01,8.849106319374999696e-01,8.849106319374999696e-01
8.593750000000000000e-01,8.884084472500000107e-01,8.884084472500000107e-01,8.884084472500000107e-01
8.632812500000000000e-01,8.919062625624999407e-01,8.919062625624999407e-01,8.919062625624999407e-01
8.671875000000000000e-01,8.954040778749998708e-01,8.954040778749999818e-01,8.954040778749998708e-01
8.710937500000000000e-01,8.989018931875000229e-01,8.989018931875000229e-01,8.989018931875000229e-01
8.750000000000000000e-01,9.023997084999999529e-01,9.023997084999999529e-01,9.023997084999999529e-01
8.789062500000000000e-01,9.058813993250000030e-01,9.058813993250000030e-01,9.058813993250000030e-01
8.828125000000000000e-01,9.093630901499999419e-01,9.093630901499999419e-01,9.093630901499999419e-01
8.867187500000000000e-01,9.128447809749999919e-01,9.128447809749999919e-01,9.128447809749999919e-01
8.906250000000000000e-01,9.163264717999999309e-01,9.163264717999999309e-01,9.163264717999999309e-01
8.945312500000000000e-01,9.198081626249999809e-01,9.198081626249999809e-01,9.198081626249999809e-01
8.984375000000000000e-01,9.232898534500000309e-01,9.232898534500000309e-01,9.232898534500000309e-01
9.023437500000000000e-01,9.267715442749999699e-01,9.267715442749999699e-01,9.267715442749999699e-01
9.062500000000000000e-01,9.302532351000000199e-01,9.302532351000000199e-01,9.302532351000000199e-01
9.101562500000000000e-01,9.335558034375001091e-01,9.335558034375001091e-01,9.335558034374999981e-01
9.140625000000000000e-01,9.368583717750000872e-01,9.368583717749999762e-01,9.368583717750000872e-01
9.179687500000000000e-01,9.401609401124999543e-01,9.401609401125000653e-01,9.401609401125000653e-01
9.218750000000000000e-01,9.434635084500000435e-01,9.434635084500000435e-01,9.434635084499999325e-01
9.257812500000000000e-01,9.467660767875000216e-01,9.467660767874999106e-01,9.467660767875000216e-01
9.296875000000000000e-01,9.500686451249999998e-01,9.500686451249999998e-01,9.500686451249999998e-01
9.335937500000000000e-01,9.533712134624998669e-01,9.533712134624998669e-01,9.533712134625000889e-01
9.375000000000000000e-01,9.566737817999999560e-01,9.566737817999999560e-01,9.566737817999999560e-01
9.414062500000000000e-01,9.596342296749998946e-01,9.596342296750000056e-01,9.596342296750000056e-01
9.453125000000000000e-01,9.625946775500000552e-01,9.625946775499999442e-01,9.625946775499998331e-01
9.492187500000000000e-01,9.655551254249999937e-01,9.655551254250001048e-01,9.655551254249999937e-01
9.531250000000000000e-01,9.685155733000001543e-01,9.685155732999999323e-01,9.685155732999999323e-01
9.570312500000000000e-01,9.714760211749999819e-01,9.714760211749999819e-01,9.714760211749999819e-01
9.609375000000000000e-01,9.744364690499999204e-01,9.744364690500000314e-01,9.744364690500000314e-01
9.648437500000000000e-01,9.773969169250000810e-01,9.773969169250000810e-01,9.773969169249999700e-01
9.687500000000000000e-01,9.803573648000000196e-01,9.803573648000000196e-01,9.803573648000000196e-01
9.726562500000000000e-01,9.828126942000000588e-01,9.828126942000000588e-01,9.828126942000000588e-01
9.765625000000000000e-01,9.852680235999999869e-01,9.852680236000000980e-01,9.852680235999999869e-01
9.804687500000000000e-01,9.877233530000000261e-01,9.877233530000000261e-01,9.877233530000000261e-01
9.843750000000000000e-01,9.901786824000000653e-01,9.901786824000000653e-01,9.901786823999999543e-01
9.882812500000000000e-01,9.926340117999999935e-01,9.926340117999999935e-01,9.926340117999999935e-01
9.921875000000000000e-01,9.950893412000000327e-01,9.950893411999999216e-01,9.950893411999999216e-01
9.960937500000000000e-01,9.975446705999999608e-01,9.975446705999999608e-01,9.975446705999999608e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
