input,R,G,B
8.242187500000000000e-01,8.687421757750000140e-01,8.560917785750000730e-01,8.302420394249999669e-01
8.281250000000000000e-01,8.720313806999999695e-01,8.593720807000000406e-01,8.335040572000000925e-01
8.320312500000000000e-01,8.753205856250000361e-01,8.626523828249998971e-01,8.367660749750001070e-01
8.359375000000000000e-01,8.786097905499999916e-01,8.659326849500000867e-01,8.400280927500000105e-01
8.398437500000000000e-01,8.818989954749999471e-01,8.692129870750000542e-01,8.432901105250000251e-01
8.437500000000000000e-01,8.851882004000000137e-01,8.724932892000000217e-01,8.465521283000000397e-01
8.476562500000000000e-01,8.883358636749999482e-01,8.757672951124999550e-01,8.500839115999999640e-01
8.515625000000000000e-01,8.914835269499999937e-01,8.790413010250001102e-01,8.536156948999999994e-01
8.554687500000000000e-01,8.946311902249999282e-01,8.823153069375000435e-01,8.571474781999999237e-01
8.593750000000000000e-01,8.977788534999999737e-01,8.855893128500000877e-01,8.606792614999999591e-01
8.632812500000000000e-01,9.009265167750001302e-01,8.888633187625000209e-01,8.642110447999999945e-01
8.671875000000000000e-01,9.040741800500000647e-01,8.921373246749999542e-01,8.677428280999999188e-01
8.710937500000000000e-01,9.072218433250001102e-01,8.954113305875001094e-01,8.712746113999999542e-01
8.750000000000000000e-01,9.103695066000000446e-01,8.986853365000000426e-01,8.748063946999999896e-01
8.789062500000000000e-01,9.128334466999999952e-01,9.019586672875000710e-01,8.797329062124999988e-01
8.828125000000000000e-01,9.152973868000000568e-01,9.052319980750000994e-01,8.846594177250000079e-01
8.867187500000000000e-01,9.177613269000001184e-01,9.085053288625000167e-01,8.895859292375000171e-01
8.906250000000000000e-01,9.202252670000000689e-01,9.117786596500000451e-01,8.945124407500000263e-01
8.945312500000000000e-01,9.226892070999999085e-01,9.150519904375000735e-01,8.994389522624999245e-01
8.984375000000000000e-01,9.251531471999998590e-01,9.183253212249999908e-01,9.043654637749999337e-01
9.023437500000000000e-01,9.276170873000000316e-01,9.215986520125000192e-01,9.092919752874999428e-01
9.062500000000000000e-01,9.300810273999999822e-01,9.248719828000000476e-01,9.142184867999999520e-01
9.101562500000000000e-01,9.326553844000000648e-01,9.280798141875000740e-01,9.187218717749998653e-01
9.140625000000000000e-01,9.352297413999999254e-01,9.312876455750001004e-01,9.232252567500000007e-01
9.179687500000000000e-01,9.378040984000000080e-01,9.344954769625000157e-01,9.277286417250000250e-01
9.218750000000000000e-01,9.403784553999998685e-01,9.377033083500000421e-01,9.322320266999999383e-01
9.257812500000000000e-01,9.429528123999999512e-01,9.409111397375000685e-01,9.367354116749999626e-01
9.296875000000000000e-01,9.455271694000000338e-01,9.441189711249999839e-01,9.412387966499999870e-01
9.335937500000000000e-01,9.481015263999998943e-01,9.473268025125000102e-01,9.457421816250001223e-01
9.375000000000000000e-01,9.506758833999999769e-01,9.505346339000000366e-01,9.502455666000000356e-01
9.414062500000000000e-01,9.537756089125000170e-01,9.536520156000001247e-01,9.533990817124999850e-01
9.453125000000000000e-01,9.568753344250000570e-01,9.567693973000001018e-01,9.565525968249999345e-01
9.492187500000000000e-01,9.599750599375000970e-01,9.598867789999999678e-01,9.597061119374999949e-01
9.531250000000000000e-01,9.630747854500001370e-01,9.630041606999999448e-01,9.628596270500000553e-01
9.570312500000000000e-01,9.661745109624998440e-01,9.661215424000000329e-01,9.660131421625000048e-01
9.609375000000000000e-01,9.692742364749998840e-01,9.692389240999998989e-01,9.691666572750000652e-01
9.648437500000000000e-01,9.723739619874999240e-01,9.723563057999998760e-01,9.723201723875000146e-01
9.687500000000000000e-01,9.754736874999999641e-01,9.754736874999999641e-01,9.754736874999999641e-01
9.726562500000000000e-01,9.785394765625000657e-01,9.785394765624999547e-01,9.785394765624999547e-01
9.765625000000000000e-01,9.816052656249999453e-01,9.816052656250000563e-01,9.816052656249999453e-01
9.804687500000000000e-01,9.846710546875000469e-01,9.846710546874999359e-01,9.846710546874999359e-01
9.843750000000000000e-01,9.877368437499998155e-01,9.877368437499999265e-01,9.877368437499998155e-01
9.882812500000000000e-01,9.908026328124999171e-01,9.908026328125000282e-01,9.908026328125000282e-01
9.921875000000000000e-01,9.938684218750000188e-01,9.938684218750000188e-01,9.938684218750000188e-01
9.960937500000000000e-01,9.969342109374998984e-01,9.969342109375000094e-01,9.969342109375000094e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
